"Time [ms]","CoreLoss [mW]"
0,0
0.0666666666666665,1.54648674042579
0.133333333333333,1.73453075023016
0.199999999999999,1.84394387448908
0.266666666666666,1.88789877870015
0.333333333333332,1.83266361580083
0.399999999999999,1.79756855467241
0.466666666666665,1.90974587166895
0.533333333333332,2.04678948213806
0.599999999999998,2.07736505200811
0.666666666666665,1.9746195290041
0.733333333333331,1.86057968361256
0.799999999999998,1.89852335964455
0.866666666666664,2.09791483226282
0.933333333333331,2.25854903418989
0.999999999999997,2.34666929771864
1.06666666666666,2.41732427680745
1.13333333333333,2.43596775241548
1.2,2.44996969135155
1.26666666666666,2.47188517319132
1.33333333333333,2.44433843581815
1.4,2.36248398071402
1.46666666666666,2.25249405910817
1.53333333333333,2.21431508819918
1.6,2.28144249965237
1.66666666666666,2.39841491180069
1.73333333333333,2.35753466848307
1.8,2.16393901603034
1.86666666666666,2.05770992107824
1.93333333333333,2.12132250507261
1.99999999999999,2.30290159529536
2.06666666666666,2.43533132617704
2.13333333333333,2.50608911505103
2.19999999999999,2.52826604848345
2.26666666666666,2.55951567873285
2.33333333333333,2.59319012836711
2.4,2.56808648153907
2.46666666666666,2.52245763796408
2.53333333333333,2.43983435520931
2.6,2.30228446790807
2.66666666666666,2.27254514179493
2.73333333333333,2.37267822081993
2.8,2.43409702744775
2.86666666666666,2.34399159232304
2.93333333333333,2.16870651640278
3,2.07603618844823
3.06666666666666,2.20752177236252
3.13333333333333,2.39575676544404
3.2,2.48584443411501
3.26666666666666,2.51706493632303
3.33333333333333,2.56987820090708
3.4,2.6026547548252
3.46666666666666,2.599615246822
3.53333333333333,2.59789487863919
3.6,2.55532607273444
3.66666666666666,2.42294625820009
3.73333333333333,2.31442618284328
3.8,2.37172570652447
3.86666666666666,2.46584075518177
3.93333333333333,2.44747139222125
3.99999999999999,2.28592019887925
4.06666666666666,2.11698733007214
4.13333333333333,2.11984391528594
4.19999999999999,2.29024080315511
4.26666666666666,2.42528171603931
4.33333333333333,2.49205077754453
4.39999999999999,2.54262881230434
4.46666666666666,2.54888695642437
4.53333333333332,2.56761488945013
4.59999999999999,2.59792007306454
4.66666666666666,2.56810492809421
4.73333333333332,2.47769371214221
4.79999999999999,2.35524104752627
4.86666666666666,2.30324527448435
4.93333333333332,2.35750675711577
4.99999999999999,2.47001122185454
5.06666666666666,2.42360924854454
5.13333333333332,2.22012712728854
5.19999999999999,2.10019906078284
5.26666666666665,2.15252733371182
5.33333333333332,2.31619852244962
5.39999999999999,2.432077023247
5.46666666666665,2.49667543452492
5.53333333333332,2.50891154150039
5.59999999999999,2.54015189990804
5.66666666666665,2.58748488284258
5.73333333333332,2.58027818210551
5.79999999999998,2.54834093353798
5.86666666666665,2.48072937284598
5.93333333333332,2.35947599287013
5.99999999999998,2.34867916909823
6.06666666666665,2.47127661844453
6.13333333333332,2.5611937932873
6.19999999999998,2.49255141862825
6.26666666666665,2.3316078457751
6.33333333333331,2.24936556310792
6.39999999999998,2.39365400546672
6.46666666666665,2.59494551093666
6.53333333333331,2.69658794707547
6.59999999999998,2.74954891558412
6.66666666666665,2.82355000028938
6.73333333333331,2.88366524572059
6.79999999999998,2.92050466613382
6.86666666666664,2.97038105489659
6.93333333333331,2.98716902617427
6.99999999999998,2.92172029286439
7.06666666666664,2.87799015063248
7.13333333333331,3.01943950685021
7.19999999999998,3.20104650284096
7.26666666666664,3.2467856545757
7.33333333333331,3.11441440760349
7.39999999999997,2.94357119131785
7.46666666666664,2.93034596986017
7.53333333333331,3.0899974018599
7.59999999999997,3.21211486426972
7.66666666666664,3.2779072573441
7.73333333333331,3.33916517036882
7.79999999999997,3.36279368173738
7.86666666666664,3.41929630042841
7.9333333333333,3.52999581650036
7.99999999999997,3.59219200279343
8.06666666666664,3.61893692370064
8.1333333333333,3.65767102729014
8.19999999999997,3.76776209939517
8.26666666666664,3.99898073012626
8.3333333333333,4.30013097274364
8.39999999999997,4.34068499464617
8.46666666666663,4.10950028412755
8.5333333333333,3.95437092074948
8.59999999999997,3.95996266814062
8.66666666666663,4.07448458456391
8.7333333333333,4.16044361179863
8.79999999999997,4.16887109068874
8.86666666666663,4.0752552129246
8.9333333333333,3.9619857408821
8.99999999999996,4.03122922747395
9.06666666666663,4.09532720869334
9.1333333333333,4.16754832538779
9.19999999999996,4.22587163770407
9.26666666666663,4.2317659694465
9.3333333333333,4.38533372067272
9.39999999999996,4.71378768853255
9.46666666666663,4.97187434970976
9.53333333333329,4.96098070100922
9.59999999999996,4.75258521649557
9.66666666666663,4.59804596080485
9.73333333333329,4.70255864222615
9.79999999999996,4.86293926661993
9.86666666666663,4.90678902252574
9.93333333333329,4.89241172133384
9.99999999999996,4.92342442373908
10.0666666666666,4.93285821286183
10.1333333333333,4.93086117328917
10.2,4.95947358860156
10.2666666666666,4.93032064918406
10.3333333333333,4.78716295860882
10.4,4.7164925196222
10.4666666666666,4.91294895261768
10.5333333333333,5.19472858976245
10.6,5.29228454252704
10.6666666666666,5.11895606599798
10.7333333333333,4.88322003379851
10.8,4.86882438874233
10.8666666666666,5.04136798487475
10.9333333333333,5.135597004755
11,5.17821310006835
11.0666666666666,5.20024065973353
11.1333333333333,5.15030622562233
11.2,5.14702111557044
11.2666666666666,5.20684944706558
11.3333333333333,5.19594893528009
11.4,5.1062250739421
11.4666666666666,4.99883047616227
11.5333333333333,5.00500131824754
11.5999999999999,5.19890154582335
11.6666666666666,5.50743936366946
11.7333333333333,5.51420359659293
11.7999999999999,5.21763686705467
11.8666666666666,5.03192402429544
11.9333333333333,5.04787386961022
11.9999999999999,5.1768309203815
12.0666666666666,5.27436189099479
12.1333333333333,5.30433277043255
12.1999999999999,5.24724785697292
12.2666666666666,5.24062712729295
12.3333333333333,5.27762689083662
12.3999999999999,5.25546903304511
12.4666666666666,5.23607102160227
12.5333333333333,5.15734708361408
12.5999999999999,5.00954232105493
12.6666666666666,5.05991760718432
12.7333333333333,5.3370325395499
12.7999999999999,5.55243492036189
12.8666666666666,5.48999498550614
12.9333333333333,5.23134990482163
12.9999999999999,5.04272777273636
13.0666666666666,5.1275678183332
13.1333333333333,5.28076020583622
13.1999999999999,5.314261298458
13.2666666666666,5.28914250310105
13.3333333333333,5.2944699832191
13.3999999999999,5.28901624228731
13.4666666666666,5.2749865226067
13.5333333333333,5.29734947874624
13.5999999999999,5.25936755449549
13.6666666666666,5.11667421511002
13.7333333333333,5.04103032704937
13.7999999999999,5.23815254519772
13.8666666666666,5.49719880420316
13.9333333333333,5.57016033608088
13.9999999999999,5.35225027233337
14.0666666666666,5.07379906910887
14.1333333333333,5.02820862138032
14.1999999999999,5.1797792083087
14.2666666666666,5.25834031523512
14.3333333333333,5.29086960503012
14.3999999999999,5.31816817800117
14.4666666666666,5.27135396879342
14.5333333333333,5.2657244683898
14.5999999999999,5.3225803901255
14.6666666666666,5.29858478498784
14.7333333333333,5.20835678848613
14.7999999999999,5.09398507212843
