"Time [ms]","StrandedLoss [kW]"
11.9333333333333,6.81297424690177
11.9999999999999,6.81297424691156
12.0666666666666,6.81297424692112
12.1333333333333,6.81297424693041
12.1999999999999,6.81297424693939
12.2666666666666,6.81297424694803
12.3333333333333,6.81297424695628
12.3999999999999,6.81297424696413
12.4666666666666,6.81297424697153
12.5333333333333,6.81297424697846
12.5999999999999,6.8129742469849
12.6666666666666,6.8129742469908
12.7333333333333,6.81297424699616
12.7999999999999,6.81297424700094
12.8666666666666,6.81297424700514
12.9333333333333,6.81297424700874
12.9999999999999,6.81297424701171
13.0666666666666,6.81297424701405
13.1333333333333,6.81297424701576
13.1999999999999,6.81297424701683
13.2666666666666,6.81297424701723
13.3333333333333,6.81297424701698
13.3999999999999,6.81297424701609
13.4666666666666,6.81297424701454
13.5333333333333,6.81297424701236
